indicator,geo,year,value,unit,nace_r2,indic_sb,s_adj,region,city,geo_level
GERD_regional,EL30,NA,107.543,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,120.712,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,186.671,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,265.812,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,333.552,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,350.439,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,363.126,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,395.402,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,470.661,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,787.431,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,835.979,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,863.305,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,877.436,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,900.995,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,1039.251,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.27,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.31,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.29,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.37,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.45,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.54,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.89,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.93,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.95,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,1.06,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,1.02,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,32.761,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,28.432,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,31.744,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,48.394,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,67.863,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,84.384,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,87.992,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,90.943,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,101.052,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,123.118,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,208.671,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,222.545,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,230.692,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,234.677,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,241.118,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,16.438,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,16.79,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,15.802,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,18.338,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,28.132,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,30.032,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,31.602,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,37.971,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,43.58,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,53.22,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,60.18,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,65.694,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,71.485,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,78.14,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,77.247,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,85.737,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,44.384,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,46.972,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,51.653,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,59.385,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,62.132,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,59.347,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,69.735,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,108.514,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,117,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,123.78,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,150.09,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,174.009,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,208.24,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,230.06,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,247.9,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,268.53,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,292.42,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,288.82,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,320.377,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,347.763,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,17.9,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,23.1,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,27.11,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,39.25,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,48.97,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,52.77,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,63.31,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,103.74,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,117,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,123.78,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,150.09,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,174.009,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,208.24,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,230.06,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,247.9,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,268.53,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,292.42,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,288.82,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,320.377,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,347.763,MIO_NAC,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,77.398,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,84.459,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,128.768,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,144.885,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,148.37,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,173.408,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,181.827,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,238.101,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,271.593,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,296.114,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,322.349,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,351.528,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,347.93,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,392.384,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,426.558,MIO_PPS,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,90.151,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,93.758,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,140.981,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,151.221,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,150.054,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,173.408,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,172.884,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,211.738,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,238.929,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,258.2,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,280.344,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,304.539,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,301.889,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,330.276,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,336.637,MIO_PPS_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.17,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.15,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.16,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.18,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.24,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.28,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.29,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.31,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.33,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.37,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,0.37,PC_GDP,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,24.004,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,24.656,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,36.549,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,38.816,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,38.31,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,43.87,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,43.298,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,54.114,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,62.5,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,68.423,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,74.63,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,81.379,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,80.743,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,88.386,PPS_HAB_KP05,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,10.83,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,18.899,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,23.48,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,30.799,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,42.391,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,41.497,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,50.916,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,60.62,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,55.822,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,53.754,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,70.589,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,59.89,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,66.339,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,78.151,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,90.206,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,89.242,EUR_HAB,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,12.67,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,17.467,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,34.315,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,39.126,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,69.934,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,88.182,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,117.121,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,163.513,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
GERD_regional,EL30,NA,161.67,MIO_EUR,,NA,NA,Attiki (EL30),Athens,NUTS2/3
