city,indicator,year,value,unit,nace_r2,indic_sb,s_adj,region,geo,geo_level,empw,gdp,lab_prod,country,bankruptcies,factoring,interest_rate,interest_rate_spread,leasing,loan,loan_gov_guaranteed,loan_gov_guarantees,loan_lt,loan_st,npl,payment_delays,loan_applications,loan_collateral,vc,loan_gov_direct,loan_rejection,eu_funding,funds_pc,funding_geo,funding_method,funding_to_gdp,funding_per_emp
Athens,GERD_regional,2015,123.118,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,60.18,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,230.06,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,230.06,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,271.593,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,238.929,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,0.28,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,62.5,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,70.589,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,269.85,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,269.85,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,318.566,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,280.253,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,0.32,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,73.31,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,3.615,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,13.82,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,13.82,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,16.315,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,14.353,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,0.02,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,3.754,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,252.932,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,966.92,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,966.92,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,1141.48,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,1004.196,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,1.16,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2015,262.683,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1559844,63089.666666666664,95040,Greece,83.746268655,1693.3,5.1,0.56,4724.64,24042.783368201668,NA,235.51,29294,8835.78835663,37.55,36,18.8,49.209,18769.43584475,NA,19.9,326986002,NA,EL30,direct,5182.877312185303,209.62737427588914
Athens,GERD_regional,2017,200.347,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,756.02,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,756.02,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,903.058,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,787.431,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,0.89,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,208.671,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,65.694,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,247.9,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,247.9,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,296.114,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,258.2,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,0.29,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,68.423,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,59.89,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,226,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,226,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,269.955,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,235.39,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,0.27,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,62.379,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,3.289,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,12.41,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,12.41,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,14.824,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,12.926,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,0.01,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,3.425,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,329.22,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,1242.33,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,1242.33,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,1483.95,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,1293.946,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,1.47,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2017,342.898,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1598191,64219.46666666667,94133,Greece,58.3513513515,1739.812,4.555,0.71,4248.757,22538.914626691665,NA,1076.2,27681.168,8510.049744035001,36.5,47,17.52,25.733,22294.26768022,NA,16.16,220724695,NA,EL30,direct,3437.0371860245905,138.10908395805006
Athens,GERD_regional,2018,213.167,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,800.75,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,800.75,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,961.237,MIO_PPS,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,835.979,MIO_PPS_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,0.93,PC_GDP,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,222.545,PPS_HAB_KP05,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,71.485,EUR_HAB,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,268.53,MIO_EUR,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
Athens,GERD_regional,2018,268.53,MIO_NAC,NA,NA,NA,Attiki (EL30),EL30,NUTS2/3,1680626,65164.76666666667,90737,Greece,26.96491228,1931.257,4.235,0.85,3958.18,21680.543434971667,NA,1198.36,25919.331,7586.139207585,33.35,33,23.039,20.683,42080.208063490005,NA,20.5,172259573,NA,EL30,direct,2643.446479002201,102.49726768477936
